ID,Reason_id,Reason,Text,Age,Gender,Education,Income,Physically_occupation,Political_affiliation,Support
13988,3,Job Dissatisfaction,"In a recent interview with The Guardian, a retired accountant told the magazine, ""I think it's because of the way I",5,1,3,2,1,2,1
13989,2,Financial concerns,"I don't think we have a very good answer to that question. It's not really a simple question, but it's one that",6,1,1,1,1,2,0
13990,0,Laziness,This is a question that has been asked many times before: Why do so many Americans retire early? It is certainly true that most Americans,3,1,2,0,0,1,0
13991,0,Laziness, Maybe it's because they don't have the money to buy a home. It's also because people who retire early are less likely to find a,5,1,0,2,1,2,1
13992,3,Job Dissatisfaction,"I know this is a pretty common question, but I've been thinking about it for a while now and I think it's",7,1,1,5,0,0,0
13993,4,Family Responsibilities,One of the main reasons I retire is because I have a lot of kids. My wife and I are two and a half years,0,1,3,1,1,0,0
13994,1,Health problems,"If you have a health problem, you should be able to retire at your own age. Your doctor will tell you what you'll need",2,1,0,1,1,0,0
13995,2,Financial concerns,"I'm sure there are many reasons, but I don't think that's the biggest one. I think most people are just tired of",4,1,1,2,0,2,0
13996,1,Health problems,"It is common to hear people say that they don't want to retire until they are 65, but I think that's not true.",7,1,2,2,1,0,0
13997,0,Laziness,Laziness is a combination of a lack of money and an inability to pay bills. People with laziness are more likely to have,2,0,2,2,0,0,0
13998,4,Family Responsibilities,"In the United States, there are three main family responsibilities that are associated with retirement: (1) the care of children, (",3,1,1,3,0,0,1
13999,0,Laziness,"Laziness is a major part of the problem with the retirement age, and it's one of many factors that make it so difficult",0,1,2,5,1,2,1
14000,2,Financial concerns,"There are three main reasons why retirees retire early: they have a lower income, they live longer, and they can afford to pay more",0,0,1,5,0,2,1
14001,0,Laziness,"There are a lot of people who retire early, and that's not because they're lazy or lazy. It's because there's a",4,1,1,3,1,2,1
14002,0,Laziness,The answer is simple: it's not a good idea. Many people who retire early do so because they don't have the time or,0,0,1,2,0,2,1
14003,1,Health problems,What is your opinion of the retirement age?,2,0,3,1,0,2,1
14004,2,Financial concerns,"In the United States, there is a lot of uncertainty around retirement, so it is important to understand what is going on in the economy",0,1,2,6,1,0,0
14005,3,Job Dissatisfaction,It's not as simple as that. I'm sure there are many reasons that people don't retire. Some of them are,5,1,0,4,1,1,1
14006,1,Health problems,"The answer is that there are many factors that can contribute to this, such as age, health problems, and other factors. Here are",0,1,2,1,1,0,0
14007,2,Financial concerns,I think it's a good thing that we have a lot of young people in the workforce who want to do something productive. The question,4,1,2,5,0,1,1
14008,1,Health problems," If you're a retiree, what's the first thing you want to do?I'm not sure what it is. I'm",6,0,2,4,0,1,1
14009,2,Financial concerns,"""I think it's a little bit of a myth that people don't retire at age 65. They're not going to retire until",2,0,3,2,0,2,1
14010,0,Laziness,Laziness is when you aren't able to get enough sleep. It's when your body shuts down and your energy levels drop.,7,0,0,5,1,2,1
14011,0,Laziness,Laziness is when people don't have enough money to buy things. This is a big problem for people who are looking for work,6,1,1,2,0,2,0
14012,3,Job Dissatisfaction,It's a good way to gauge how much you're going to have to work to get by. It's also a great,3,1,1,2,1,2,0
14013,3,Job Dissatisfaction,"1. People who have never worked in the industry, or who want to work in a career that will allow them to get",3,1,3,0,0,0,1
14014,2,Financial concerns,"The majority of retirees are worried about their financial situation, and this is reflected in the number of retirements. For example, in 2011",1,1,2,0,1,2,1
14015,3,Job Dissatisfaction,It's hard to say. There is a lot of research that suggests that people who have a job are more likely to be,2,0,2,2,1,1,0
14016,0,Laziness,I'm not sure. It's not that there's a huge difference between being lazy and being smart. I think that's one of,4,1,1,1,1,1,1
14017,1,Health problems,"If you're retiring early, it's not a bad idea to get your retirement plan together. If you do it right, you'll",0,1,1,3,1,0,0
14018,1,Health problems,I'm not sure. I know of a study that looked at people who were retired before age 65 and found that the mortality rate was,0,0,1,5,1,2,1
14019,2,Financial concerns,"It's true that the average retirement age for a family of four is about 54, but that's only about 7.5 years.",1,1,1,6,0,0,1
14020,4,Family Responsibilities,"The most likely reason is that you're living longer than your parents did. If you had to guess, the answer would be """,3,1,1,2,0,2,1
14021,4,Family Responsibilities,The following questions were asked by the authors of the study: What are the major family responsibilities that people need to do to survive?,0,0,3,6,0,2,1
14022,2,Financial concerns,"Well, we're talking about retirement. It's a very big issue, and it's something that we have to deal with. But",1,0,2,1,1,0,1
14023,3,Job Dissatisfaction,I think it's a combination of a lack of work and the fact that we have so many people who want to be part,3,1,0,7,1,2,1
14024,2,Financial concerns,"""I think it's because people are afraid of retirement and they're afraid to go to work. They're worried about getting a job",0,0,2,6,1,2,1
14025,3,Job Dissatisfaction,"1. The majority of Americans are satisfied with their lives, including a majority who are retiring early. What are your top 10",1,1,2,0,0,0,1
14026,0,Laziness,Laziness is probably the single most important thing to consider when deciding whether to retire. It's not just the cost of living that,0,1,2,2,0,2,0
14027,4,Family Responsibilities,"If you're going to retire early, you need to have a family member who is committed to providing for you financially. This is",5,0,1,4,0,0,0
14028,3,Job Dissatisfaction,"The answer to that question depends on a number of factors, including the nature of the job, the type of job and the",2,1,2,0,1,1,0
14029,2,Financial concerns,"Well, you know, it's really hard to answer that question, because it doesn't really matter. You're going to have to",0,1,1,4,0,2,0
14030,1,Health problems,What are some of the reasons why retirement is more common than you might think? What are your favorite retirement savings plans? (Click,4,0,2,1,1,0,1
14031,0,Laziness,There are two main reasons for retiring early. One is that you have a higher risk of having a serious health problem. The other is,4,0,1,2,0,0,1
14032,3,Job Dissatisfaction,"1. You are not happy with your job. It's boring and boring, and you don't want to work anymore.",0,1,1,2,1,0,0
14033,2,Financial concerns,The biggest reason is retirement. The majority of people who retire are not looking for a job because of financial reasons. There is a lot,0,0,0,3,1,1,0
14034,1,Health problems,"Answer: It's not the only reason. There are many other factors that contribute to a person's retirement. However, one of the",3,1,2,2,0,2,1
14035,0,Laziness,"Laziness is defined as having a high level of self-doubt, feeling like you are not worthy of being in the workforce",0,1,3,5,1,1,0
14036,2,Financial concerns, What are your thoughts on the retirement of a retiree?Read more: The Best Retirement Plans,0,1,2,4,0,0,1
14037,0,Laziness,Laziness is a condition in which you are unable to work. It is one of the many reasons why you may be able to,4,1,2,5,1,0,0
14038,4,Family Responsibilities,This is a common question that people often ask. It's not a simple question to answer. There are a number of factors that,2,1,1,4,1,0,1
14039,2,Financial concerns,I think it's probably a combination of a lot of things. I don't think you're going to find that in any other age,3,0,3,4,0,2,1
14040,3,Job Dissatisfaction,"I don't know. I'm not sure I've ever heard of it, but it's the reason I retire. It",3,0,0,5,1,2,1
14041,0,Laziness,"Laziness is something that is not common in the U.S. and that has been going on for a long time, but",0,0,1,1,1,1,0
14042,4,Family Responsibilities,What are some of the family responsibilities that you find especially important in your retirement? Children's Interests. Are there any family interests,2,1,0,1,0,2,1
14043,1,Health problems,"This is not a question that is easy to answer. This is a simple question, and it is one that has been debated on the",2,0,1,0,0,2,0
14044,2,Financial concerns,"If you're thinking about retirement, you may be thinking of retirement as a period of time when you could be working full-time.",2,0,2,2,0,2,1
14045,1,Health problems,I think there are a lot of reasons. There are more people who have health problems than those who do not have them. And so,7,0,0,2,0,1,0
